No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date
4890,2013,9,20,17,11.0,20.0,1.0,29.0,200.0,86.0,23.5,1005.5,15.5,0.0,N,1.4,Changping,2013-09-20 17:00:00
4891,2013,9,20,18,14.0,34.0,1.0,38.0,300.0,66.0,21.9,1005.7,15.5,0.0,NNW,1.3,Changping,2013-09-20 18:00:00
4892,2013,9,20,19,19.0,50.0,1.0,43.0,400.0,36.0,21.9,1006.4,12.7,0.0,NNW,0.9,Changping,2013-09-20 19:00:00
4893,2013,9,20,20,19.0,50.0,1.0,43.0,400.0,36.0,20.6,1006.3,13.8,0.0,N,0.1,Changping,2013-09-20 20:00:00
4894,2013,9,20,21,17.0,24.0,1.0,43.0,300.0,38.0,20.5,1006.6,13.7,0.0,N,0.0,Changping,2013-09-20 21:00:00
4895,2013,9,20,22,13.0,20.0,1.0,40.0,300.0,38.0,20.1,1006.8,12.8,0.0,NNW,1.3,Changping,2013-09-20 22:00:00
4896,2013,9,20,23,15.0,21.0,1.0,32.0,300.0,48.0,19.9,1006.6,12.9,0.0,NNW,1.7,Changping,2013-09-20 23:00:00
4897,2013,9,21,0,13.0,17.0,1.0,28.0,200.0,48.0,19.9,1006.5,12.9,0.0,N,0.2,Changping,2013-09-21 00:00:00
4898,2013,9,21,1,12.0,18.0,1.0,31.0,200.0,50.0,19.4,1006.6,13.6,0.0,NNW,1.3,Changping,2013-09-21 01:00:00
4899,2013,9,21,2,12.0,30.0,1.0,51.0,300.0,25.0,19.4,1006.8,14.0,0.0,N,1.0,Changping,2013-09-21 02:00:00
4900,2013,9,21,3,15.0,25.0,1.0,41.0,300.0,32.0,18.9,1006.8,13.1,0.0,NNE,1.0,Changping,2013-09-21 03:00:00
4901,2013,9,21,4,7.0,22.0,1.0,45.0,300.0,28.0,19.1,1006.9,13.1,0.0,SSW,0.6,Changping,2013-09-21 04:00:00
4902,2013,9,21,5,11.0,18.0,1.0,25.0,200.0,49.0,18.1,1007.4,13.2,0.0,ESE,0.7,Changping,2013-09-21 05:00:00
4903,2013,9,21,6,12.0,30.0,1.0,38.0,300.0,33.0,17.7,1007.9,14.0,0.0,ESE,0.0,Changping,2013-09-21 06:00:00
4904,2013,9,21,7,19.0,54.0,1.0,59.0,500.0,12.0,19.9,1007.8,13.8,0.0,N,0.0,Changping,2013-09-21 07:00:00
4905,2013,9,21,8,22.0,38.0,1.0,44.0,400.0,22.0,22.0,1007.8,13.4,0.0,N,0.8,Changping,2013-09-21 08:00:00
4906,2013,9,21,9,20.0,43.0,1.0,31.0,400.0,48.0,24.9,1007.9,13.4,0.0,N,0.1,Changping,2013-09-21 09:00:00
4907,2013,9,21,10,29.0,48.0,4.0,32.0,400.0,78.0,25.8,1007.5,14.3,0.0,SSW,0.6,Changping,2013-09-21 10:00:00
4908,2013,9,21,11,33.0,69.0,3.0,43.0,500.0,84.0,26.7,1006.9,15.4,0.0,ENE,0.9,Changping,2013-09-21 11:00:00
4909,2013,9,21,12,37.0,69.0,4.0,38.0,500.0,128.0,27.6,1006.3,15.3,0.0,E,0.7,Changping,2013-09-21 12:00:00
4910,2013,9,21,13,38.0,65.0,5.0,34.0,500.0,156.0,28.0,1005.6,15.0,0.0,SSW,1.4,Changping,2013-09-21 13:00:00
4911,2013,9,21,14,41.0,67.0,5.0,35.0,500.0,172.0,28.8,1005.2,11.4,0.0,SSW,3.2,Changping,2013-09-21 14:00:00
4912,2013,9,21,15,40.0,57.0,3.0,44.0,500.0,168.0,28.7,1005.1,10.8,0.0,S,3.1,Changping,2013-09-21 15:00:00
4913,2013,9,21,16,23.0,34.0,1.0,27.0,300.0,170.0,27.8,1005.1,11.8,0.0,SSW,2.6,Changping,2013-09-21 16:00:00
4914,2013,9,21,17,23.0,34.0,1.0,27.0,300.0,170.0,26.1,1005.3,13.9,0.0,S,1.5,Changping,2013-09-21 17:00:00
4915,2013,9,21,18,29.0,58.0,1.0,41.0,400.0,164.0,25.0,1005.4,14.5,0.0,S,1.0,Changping,2013-09-21 18:00:00
4916,2013,9,21,19,40.0,72.0,3.0,53.0,600.0,151.0,23.2,1006.4,16.3,0.0,SSW,1.1,Changping,2013-09-21 19:00:00
4917,2013,9,21,20,40.0,72.0,3.0,53.0,600.0,151.0,20.4,1006.8,16.0,0.0,NNE,0.7,Changping,2013-09-21 20:00:00
4918,2013,9,21,21,73.0,118.0,9.0,59.0,1200.0,92.0,19.8,1006.8,15.9,0.0,NNE,0.0,Changping,2013-09-21 21:00:00
4919,2013,9,21,22,73.0,106.0,9.0,59.0,1200.0,92.0,19.4,1006.7,15.9,0.0,N,0.0,Changping,2013-09-21 22:00:00
4920,2013,9,21,23,56.0,81.0,2.0,46.0,900.0,72.0,19.1,1006.6,15.8,0.0,NNE,0.5,Changping,2013-09-21 23:00:00
4921,2013,9,22,0,56.0,69.0,1.0,34.0,800.0,75.0,19.0,1006.8,15.9,0.0,N,1.2,Changping,2013-09-22 00:00:00
4922,2013,9,22,1,59.0,70.0,1.0,30.0,800.0,70.0,18.8,1007.0,16.4,0.0,NNW,0.9,Changping,2013-09-22 01:00:00
4923,2013,9,22,2,57.0,69.0,1.0,32.0,800.0,60.0,18.8,1007.0,16.4,0.0,NNW,1.0,Changping,2013-09-22 02:00:00
4924,2013,9,22,3,63.0,78.0,1.0,41.0,850.0,48.0,19.0,1006.8,16.2,0.0,NNW,0.2,Changping,2013-09-22 03:00:00
4925,2013,9,22,4,63.0,70.0,1.0,41.0,900.0,26.5,19.0,1007.0,16.4,0.0,N,0.2,Changping,2013-09-22 04:00:00
4926,2013,9,22,5,66.0,96.0,1.0,76.0,900.0,5.0,19.5,1007.3,16.5,0.0,SSW,0.7,Changping,2013-09-22 05:00:00
4927,2013,9,22,6,65.0,87.0,1.0,77.0,900.0,7.0,19.2,1007.4,17.0,0.0,NNE,1.1,Changping,2013-09-22 06:00:00
4928,2013,9,22,7,92.0,115.0,3.0,79.0,1100.0,6.0,19.5,1007.1,16.5,0.0,N,0.0,Changping,2013-09-22 07:00:00
4929,2013,9,22,8,82.0,102.0,2.0,71.0,1100.0,4.0,19.9,1007.5,16.9,0.0,WSW,0.5,Changping,2013-09-22 08:00:00
4930,2013,9,22,9,79.0,99.0,1.0,71.0,1100.0,3.0,20.1,1007.7,16.7,0.0,ESE,1.6,Changping,2013-09-22 09:00:00
4931,2013,9,22,10,91.0,125.0,2.0,62.0,1100.0,16.0,20.1,1007.0,16.9,0.0,E,0.8,Changping,2013-09-22 10:00:00
4932,2013,9,22,11,97.0,111.0,2.0,56.0,1200.0,20.0,20.3,1007.0,16.9,0.0,N,1.2,Changping,2013-09-22 11:00:00
4933,2013,9,22,12,97.0,111.0,2.0,56.0,1200.0,20.0,20.2,1006.5,17.4,0.0,NNW,0.4,Changping,2013-09-22 12:00:00
4934,2013,9,22,13,87.0,107.0,1.0,54.0,1100.0,20.0,20.3,1005.8,17.3,0.0,NNW,1.3,Changping,2013-09-22 13:00:00
4935,2013,9,22,14,81.0,90.0,2.0,64.0,1000.0,19.0,21.5,1005.1,16.9,0.0,ENE,1.7,Changping,2013-09-22 14:00:00
4936,2013,9,22,15,91.0,111.0,2.0,61.0,1000.0,25.0,21.7,1005.2,16.4,0.0,ESE,0.5,Changping,2013-09-22 15:00:00
4937,2013,9,22,16,80.0,94.0,4.0,56.0,1000.0,39.0,21.5,1005.4,16.0,0.0,SE,0.9,Changping,2013-09-22 16:00:00
4938,2013,9,22,17,88.0,112.0,12.0,81.0,1400.0,29.0,21.4,1005.3,16.4,0.0,ESE,1.2,Changping,2013-09-22 17:00:00
4939,2013,9,22,18,110.0,157.0,15.0,106.0,2000.0,6.0,20.8,1005.5,16.4,0.0,NE,1.2,Changping,2013-09-22 18:00:00
4940,2013,9,22,19,110.0,157.0,15.0,106.0,2000.0,6.0,20.6,1005.7,16.0,0.0,NE,0.1,Changping,2013-09-22 19:00:00
4941,2013,9,22,20,73.0,81.0,5.0,62.0,1200.0,24.0,20.7,1006.0,16.1,0.0,N,0.2,Changping,2013-09-22 20:00:00
4942,2013,9,22,21,56.0,62.0,2.0,46.0,1000.0,31.0,20.5,1005.6,15.9,0.0,NNE,1.1,Changping,2013-09-22 21:00:00
4943,2013,9,22,22,52.0,58.0,4.0,43.0,1100.0,35.0,20.0,1005.5,16.4,0.0,NNW,1.3,Changping,2013-09-22 22:00:00
4944,2013,9,22,23,70.0,73.0,5.0,38.0,1300.0,36.0,19.9,1005.3,16.5,0.0,NNW,0.0,Changping,2013-09-22 23:00:00
4945,2013,9,23,0,77.0,81.0,5.0,51.0,1400.0,18.0,19.9,1005.1,16.7,0.0,N,0.7,Changping,2013-09-23 00:00:00
4946,2013,9,23,1,80.0,100.0,5.0,74.0,1300.0,1.0,19.5,1005.1,16.9,0.0,NNW,0.6,Changping,2013-09-23 01:00:00
4947,2013,9,23,2,71.0,75.0,3.0,51.0,1400.0,10.0,19.2,1005.2,18.0,5.1,S,0.4,Changping,2013-09-23 02:00:00
4948,2013,9,23,3,86.0,106.0,4.0,68.0,1700.0,1.0,18.4,1006.4,15.8,1.8,NNW,2.5,Changping,2013-09-23 03:00:00
4949,2013,9,23,4,84.0,107.0,1.0,52.0,1600.0,16.0,16.6,1007.2,13.9,1.6,NNW,3.0,Changping,2013-09-23 04:00:00
4950,2013,9,23,5,17.0,17.0,1.0,32.0,400.0,34.0,16.3,1008.0,11.2,1.0,NNW,2.9,Changping,2013-09-23 05:00:00
4951,2013,9,23,6,7.0,7.0,1.0,26.0,200.0,43.0,15.4,1008.6,12.2,0.3,N,1.2,Changping,2013-09-23 06:00:00
4952,2013,9,23,7,3.0,9.0,1.0,25.0,200.0,41.0,16.7,1009.2,7.6,0.0,NNW,1.1,Changping,2013-09-23 07:00:00
4953,2013,9,23,8,8.0,9.0,1.0,31.0,200.0,38.0,16.2,1010.3,6.3,0.0,NW,2.1,Changping,2013-09-23 08:00:00
4954,2013,9,23,9,3.0,22.0,1.0,40.0,200.0,27.0,16.2,1010.8,7.9,0.0,NW,1.7,Changping,2013-09-23 09:00:00
4955,2013,9,23,10,10.0,20.0,1.0,48.0,300.0,14.0,15.6,1011.3,8.3,0.0,NW,2.8,Changping,2013-09-23 10:00:00
4956,2013,9,23,11,10.0,20.0,1.0,48.0,300.0,14.0,15.7,1011.4,8.0,0.0,WNW,2.8,Changping,2013-09-23 11:00:00
4957,2013,9,23,12,9.0,25.0,4.0,45.0,400.0,7.0,16.6,1011.2,6.4,0.0,NW,1.8,Changping,2013-09-23 12:00:00
4958,2013,9,23,13,10.0,23.0,6.0,46.0,400.0,10.0,17.1,1010.9,5.4,0.0,NW,2.4,Changping,2013-09-23 13:00:00
4959,2013,9,23,14,7.0,24.0,6.0,42.0,300.0,12.0,17.4,1010.5,5.3,0.0,NW,2.7,Changping,2013-09-23 14:00:00
4960,2013,9,23,15,6.0,26.0,5.0,43.0,300.0,15.0,17.6,1010.9,5.5,0.0,NNW,1.1,Changping,2013-09-23 15:00:00
4961,2013,9,23,16,12.0,22.0,2.0,38.0,300.0,18.0,17.9,1011.3,4.1,0.0,NW,2.3,Changping,2013-09-23 16:00:00
4962,2013,9,23,17,6.0,19.0,3.0,38.0,300.0,18.0,17.2,1011.9,5.8,0.0,NW,0.4,Changping,2013-09-23 17:00:00
4963,2013,9,23,18,8.0,16.0,1.0,39.0,300.0,17.0,14.9,1012.1,7.2,0.0,NNE,1.0,Changping,2013-09-23 18:00:00
4964,2013,9,23,19,6.0,16.0,1.0,48.0,300.0,9.0,12.8,1012.7,7.5,0.0,NNE,0.4,Changping,2013-09-23 19:00:00
4965,2013,9,23,20,6.0,16.0,1.0,48.0,300.0,9.0,12.3,1013.1,7.0,0.0,NNE,0.4,Changping,2013-09-23 20:00:00
4966,2013,9,23,21,10.0,16.0,1.0,33.0,300.0,16.0,12.0,1013.6,6.7,0.0,NNW,3.0,Changping,2013-09-23 21:00:00
4967,2013,9,23,22,10.0,16.0,1.0,32.0,300.0,16.0,11.6,1013.9,6.5,0.0,NNW,1.3,Changping,2013-09-23 22:00:00
4968,2013,9,23,23,8.0,10.0,1.0,36.0,300.0,10.0,13.3,1013.8,4.4,0.0,NNE,1.6,Changping,2013-09-23 23:00:00
4969,2013,9,24,0,3.0,6.0,1.0,38.0,200.0,16.0,13.7,1014.1,4.0,0.0,NNW,0.8,Changping,2013-09-24 00:00:00
4970,2013,9,24,1,3.0,6.0,1.0,38.0,200.0,21.0,12.1,1014.4,4.6,0.0,N,0.8,Changping,2013-09-24 01:00:00
4971,2013,9,24,2,8.0,14.0,1.0,38.0,200.0,21.0,12.1,1014.2,3.1,0.0,NNW,1.7,Changping,2013-09-24 02:00:00
4972,2013,9,24,3,3.0,6.0,1.0,38.0,200.0,22.0,12.3,1014.3,2.7,0.0,NNW,1.6,Changping,2013-09-24 03:00:00
4973,2013,9,24,4,3.0,15.0,1.0,45.0,200.0,15.0,11.8,1014.4,3.3,0.0,N,0.9,Changping,2013-09-24 04:00:00
4974,2013,9,24,5,3.0,11.0,1.0,34.0,200.0,26.0,11.8,1015.0,2.8,0.0,NNW,1.1,Changping,2013-09-24 05:00:00
4975,2013,9,24,6,3.0,9.0,1.0,35.0,200.0,22.0,12.0,1015.5,3.5,0.0,NNE,0.6,Changping,2013-09-24 06:00:00
4976,2013,9,24,7,10.0,20.0,3.0,44.0,300.0,12.0,13.1,1015.8,3.2,0.0,NNE,1.4,Changping,2013-09-24 07:00:00
4977,2013,9,24,8,9.0,24.0,9.0,45.0,400.0,12.0,14.9,1016.3,4.0,0.0,N,1.8,Changping,2013-09-24 08:00:00
4978,2013,9,24,9,12.0,19.0,13.0,39.0,400.0,20.0,17.0,1015.4,2.2,0.0,N,1.8,Changping,2013-09-24 09:00:00
4979,2013,9,24,10,9.0,19.0,10.0,34.0,300.0,28.0,17.8,1014.6,0.9,0.0,NNW,2.0,Changping,2013-09-24 10:00:00
4980,2013,9,24,11,3.0,8.0,3.0,29.0,200.0,40.0,18.9,1013.7,0.9,0.0,W,2.9,Changping,2013-09-24 11:00:00
4981,2013,9,24,12,3.0,6.0,5.0,27.0,200.0,48.0,20.2,1012.3,0.6,0.0,WNW,2.6,Changping,2013-09-24 12:00:00
4982,2013,9,24,13,5.0,7.0,3.0,27.0,200.0,50.0,21.3,1011.5,-0.1,0.0,NNW,3.1,Changping,2013-09-24 13:00:00
4983,2013,9,24,14,3.0,8.0,4.0,31.0,200.0,51.0,22.1,1010.6,1.1,0.0,WNW,3.1,Changping,2013-09-24 14:00:00
4984,2013,9,24,15,6.0,14.0,7.0,35.0,300.0,54.0,22.1,1009.8,-0.6,0.0,W,4.0,Changping,2013-09-24 15:00:00
4985,2013,9,24,16,12.0,29.0,8.0,38.0,300.0,55.0,21.8,1009.9,-0.3,0.0,WNW,3.0,Changping,2013-09-24 16:00:00
4986,2013,9,24,17,11.0,24.0,4.0,49.0,300.0,49.0,19.7,1010.4,0.7,0.0,WNW,1.3,Changping,2013-09-24 17:00:00
4987,2013,9,24,18,7.0,38.0,4.0,71.0,300.0,26.0,17.0,1011.0,1.0,0.0,NE,1.5,Changping,2013-09-24 18:00:00
4988,2013,9,24,19,14.0,40.0,2.0,78.0,400.0,17.0,14.4,1012.2,2.6,0.0,NW,0.7,Changping,2013-09-24 19:00:00
4989,2013,9,24,20,11.0,31.0,1.0,52.0,300.0,28.0,15.8,1013.0,-1.8,0.0,NE,1.0,Changping,2013-09-24 20:00:00
4990,2013,9,24,21,3.0,12.0,1.0,47.0,200.0,35.0,15.7,1013.4,-2.8,0.0,NNE,1.3,Changping,2013-09-24 21:00:00
4991,2013,9,24,22,3.0,6.0,1.0,35.0,200.0,48.0,15.3,1013.6,-3.1,0.0,NNE,1.8,Changping,2013-09-24 22:00:00
4992,2013,9,24,23,5.0,17.0,1.0,38.0,200.0,45.0,16.1,1013.8,-4.5,0.0,NNW,2.8,Changping,2013-09-24 23:00:00
4993,2013,9,25,0,3.0,6.0,1.0,36.0,100.0,48.0,15.2,1013.9,-4.2,0.0,WNW,0.8,Changping,2013-09-25 00:00:00
4994,2013,9,25,1,3.0,14.0,1.0,38.0,100.0,44.0,12.4,1014.1,0.5,0.0,SW,0.7,Changping,2013-09-25 01:00:00
4995,2013,9,25,2,9.0,35.0,4.0,65.0,200.0,20.0,9.8,1014.2,2.2,0.0,N,0.7,Changping,2013-09-25 02:00:00
4996,2013,9,25,3,12.0,42.0,4.0,75.0,300.0,3.0,10.2,1014.1,-0.1,0.0,NE,1.3,Changping,2013-09-25 03:00:00
4997,2013,9,25,4,7.0,15.0,3.0,75.0,300.0,22.0,11.9,1014.2,-1.6,0.0,NNE,1.5,Changping,2013-09-25 04:00:00
4998,2013,9,25,5,3.0,9.0,11.0,28.0,300.0,32.0,12.1,1014.5,-1.8,0.0,NNW,2.8,Changping,2013-09-25 05:00:00
4999,2013,9,25,6,12.0,25.0,21.0,35.0,400.0,26.0,12.4,1014.7,-1.9,0.0,ENE,2.3,Changping,2013-09-25 06:00:00
5000,2013,9,25,7,12.0,23.0,20.0,39.0,400.0,22.0,15.4,1015.0,-1.7,0.0,NE,2.1,Changping,2013-09-25 07:00:00
5001,2013,9,25,8,11.0,31.0,16.0,32.0,400.0,27.0,17.6,1014.8,-1.6,0.0,NE,1.7,Changping,2013-09-25 08:00:00
5002,2013,9,25,9,8.0,32.0,16.0,24.0,500.0,40.0,20.0,1014.2,-0.1,0.0,S,1.7,Changping,2013-09-25 09:00:00
5003,2013,9,25,10,9.0,16.0,15.0,19.0,300.0,50.0,21.5,1013.2,-4.6,0.0,NW,4.2,Changping,2013-09-25 10:00:00
5004,2013,9,25,11,11.0,16.0,11.0,17.0,300.0,58.0,22.5,1011.9,-4.6,0.0,NW,2.9,Changping,2013-09-25 11:00:00
5005,2013,9,25,12,12.0,17.0,8.0,17.0,200.0,65.0,24.1,1010.9,-4.2,0.0,NNW,2.4,Changping,2013-09-25 12:00:00
5006,2013,9,25,13,3.0,15.0,5.0,18.0,200.0,66.0,24.9,1009.7,-3.5,0.0,WNW,3.3,Changping,2013-09-25 13:00:00
5007,2013,9,25,14,6.0,18.0,5.0,18.0,200.0,71.0,25.4,1008.5,-2.3,0.0,WNW,2.8,Changping,2013-09-25 14:00:00
5008,2013,9,25,15,7.0,31.0,6.0,25.0,300.0,64.0,25.5,1007.7,-3.1,0.0,W,3.4,Changping,2013-09-25 15:00:00
5009,2013,9,25,16,6.0,36.0,6.0,26.0,300.0,65.0,25.1,1007.1,-0.9,0.0,SW,1.4,Changping,2013-09-25 16:00:00
5010,2013,9,25,17,12.0,33.0,4.0,30.0,300.0,62.0,22.6,1007.2,-0.2,0.0,ESE,1.2,Changping,2013-09-25 17:00:00
5011,2013,9,25,18,11.0,49.0,4.0,43.0,300.0,47.0,19.0,1007.9,4.3,0.0,NNE,1.2,Changping,2013-09-25 18:00:00
5012,2013,9,25,19,20.0,95.0,4.0,73.0,500.0,16.0,16.9,1008.6,3.6,0.0,NE,1.3,Changping,2013-09-25 19:00:00
5013,2013,9,25,20,20.0,95.0,4.0,73.0,500.0,16.0,16.5,1009.0,2.5,0.0,ENE,1.1,Changping,2013-09-25 20:00:00
5014,2013,9,25,21,23.0,72.0,4.0,50.0,400.0,26.0,13.7,1009.4,5.3,0.0,NNW,1.2,Changping,2013-09-25 21:00:00
5015,2013,9,25,22,17.0,48.0,2.0,50.0,400.0,16.0,12.8,1009.7,3.4,0.0,NNW,0.7,Changping,2013-09-25 22:00:00
5016,2013,9,25,23,14.0,37.0,2.0,44.0,300.0,17.0,12.0,1009.7,4.0,0.0,NNW,1.9,Changping,2013-09-25 23:00:00
5017,2013,9,26,0,11.0,26.0,1.0,18.0,200.0,36.0,11.3,1009.8,3.6,0.0,NNW,0.8,Changping,2013-09-26 00:00:00
5018,2013,9,26,1,9.0,20.0,1.0,16.0,200.0,39.0,10.8,1009.7,3.8,0.0,N,1.4,Changping,2013-09-26 01:00:00
5019,2013,9,26,2,10.0,22.0,1.0,16.0,200.0,39.0,10.0,1009.5,3.7,0.0,N,1.0,Changping,2013-09-26 02:00:00
5020,2013,9,26,3,6.0,20.0,1.0,21.0,200.0,35.0,10.2,1009.4,3.7,0.0,NNW,1.5,Changping,2013-09-26 03:00:00
5021,2013,9,26,4,11.0,30.0,2.0,23.0,300.0,26.0,9.5,1009.4,4.3,0.0,NNW,0.1,Changping,2013-09-26 04:00:00
5022,2013,9,26,5,15.0,43.0,1.0,33.0,300.0,15.0,8.9,1009.7,5.1,0.0,N,2.1,Changping,2013-09-26 05:00:00
5023,2013,9,26,6,18.0,60.0,1.0,45.0,500.0,7.0,9.7,1010.3,5.7,0.0,WSW,0.4,Changping,2013-09-26 06:00:00
5024,2013,9,26,7,27.0,76.0,2.0,40.0,900.0,6.0,14.2,1010.6,5.8,0.0,SSW,0.8,Changping,2013-09-26 07:00:00
5025,2013,9,26,8,27.0,77.0,3.0,40.0,800.0,6.6402,15.6,1010.9,6.3,0.0,ESE,1.8,Changping,2013-09-26 08:00:00
5026,2013,9,26,9,40.0,126.0,8.0,52.0,700.0,5.0,18.1,1010.8,6.6,0.0,ESE,0.0,Changping,2013-09-26 09:00:00
5027,2013,9,26,10,36.0,101.0,10.0,54.0,500.0,17.0,19.4,1010.3,5.4,0.0,SE,1.8,Changping,2013-09-26 10:00:00
5028,2013,9,26,11,27.0,74.0,9.0,44.0,400.0,26.0,20.8,1009.3,4.8,0.0,SE,1.5,Changping,2013-09-26 11:00:00
5029,2013,9,26,12,25.0,51.0,8.0,32.0,400.0,50.0,22.5,1008.1,6.3,0.0,E,1.1,Changping,2013-09-26 12:00:00
5030,2013,9,26,13,28.0,58.0,14.0,36.0,500.0,62.0,23.5,1006.9,4.4,0.0,SSE,1.1,Changping,2013-09-26 13:00:00
5031,2013,9,26,14,37.0,79.0,16.0,45.0,600.0,72.0,23.9,1005.9,4.8,0.0,ENE,1.7,Changping,2013-09-26 14:00:00
5032,2013,9,26,15,37.0,79.0,16.0,45.0,600.0,78.8256,24.6,1005.4,5.9,0.0,NW,0.6,Changping,2013-09-26 15:00:00
5033,2013,9,26,16,59.0,115.0,17.9928,76.5769,600.0,81.1818,23.7,1004.8,4.6,0.0,SSE,2.2,Changping,2013-09-26 16:00:00
5034,2013,9,26,17,58.0,95.0,13.1376,62.0006,600.0,109.242,22.2,1004.7,6.8,0.0,ENE,0.4,Changping,2013-09-26 17:00:00
5035,2013,9,26,18,52.0,109.0,10.0,78.0,600.0,81.0,18.6,1005.0,8.8,0.0,NNE,0.9,Changping,2013-09-26 18:00:00
5036,2013,9,26,19,73.0,138.0,18.0,108.0,1500.0,40.0,17.5,1005.5,8.6,0.0,NW,0.8,Changping,2013-09-26 19:00:00
5037,2013,9,26,20,62.0,105.0,9.0,75.0,1100.0,39.0,15.7,1005.7,8.9,0.0,NNW,1.1,Changping,2013-09-26 20:00:00
5038,2013,9,26,21,63.0,105.0,9.0,75.0,1066.6666666666667,37.9134,15.2,1005.6,8.4,0.0,N,2.1,Changping,2013-09-26 21:00:00
5039,2013,9,26,22,58.0,86.0,8.0,65.0,1033.3333333333333,41.3406,14.0,1005.5,8.6,0.0,N,1.0,Changping,2013-09-26 22:00:00
5040,2013,9,26,23,63.0,77.0,8.0,45.0,1000.0,47.0,13.1,1005.0,8.6,0.0,N,0.5,Changping,2013-09-26 23:00:00
5041,2013,9,27,0,59.0,81.0,7.0,54.0,1000.0,36.0,12.5,1004.8,8.6,0.0,NNW,1.4,Changping,2013-09-27 00:00:00
5042,2013,9,27,1,61.0,79.0,5.0,50.0,1000.0,34.0,12.7,1004.6,8.4,0.0,NNW,1.1,Changping,2013-09-27 01:00:00
5043,2013,9,27,2,62.0,80.0,6.0,50.0,1000.0,34.7004,12.2,1004.0,8.3,0.0,NNW,1.1,Changping,2013-09-27 02:00:00
5044,2013,9,27,3,61.0,73.0,5.0,39.0,1000.0,35.0,12.0,1004.0,8.1,0.0,N,1.0,Changping,2013-09-27 03:00:00
5045,2013,9,27,4,65.0,67.0,5.0,33.0,1000.0,40.0,11.5,1004.1,8.4,0.0,N,0.2,Changping,2013-09-27 04:00:00
5046,2013,9,27,5,66.0,68.0,5.0,33.0,1000.0,31.7016,10.8,1004.4,8.2,0.0,NNW,1.2,Changping,2013-09-27 05:00:00
5047,2013,9,27,6,60.0,73.0,2.0,53.0,1000.0,11.0,11.0,1004.4,8.4,0.0,NNW,1.0,Changping,2013-09-27 06:00:00
5048,2013,9,27,7,61.0,74.0,2.0,53.0,1350.0,5.1408,14.6,1004.7,9.2,0.0,NNW,0.0,Changping,2013-09-27 07:00:00
5049,2013,9,27,8,83.0,140.0,9.0,69.0,1700.0,7.0,16.8,1004.5,9.5,0.0,NNW,0.7,Changping,2013-09-27 08:00:00
5050,2013,9,27,9,83.0,141.0,10.0,70.0,1600.0,7.497,18.9,1004.0,9.4,0.0,NW,0.4,Changping,2013-09-27 09:00:00
5051,2013,9,27,10,73.0,116.0,14.28,83.1465,1500.0,17.136,20.8,1003.3,9.7,0.0,SE,1.2,Changping,2013-09-27 10:00:00
5052,2013,9,27,11,86.0,139.0,16.5648,88.0737,1400.0,31.9158,21.7,1002.5,10.8,0.0,S,2.6,Changping,2013-09-27 11:00:00
5053,2013,9,27,12,104.0,158.0,19.7064,51.9409,1300.0,93.177,22.9,1001.6,11.6,0.0,SW,0.7,Changping,2013-09-27 12:00:00
5054,2013,9,27,13,129.0,156.0,25.0,50.0,1200.0,123.0,23.6,1000.9,11.0,0.0,SE,1.9,Changping,2013-09-27 13:00:00
5055,2013,9,27,14,143.0,166.0,23.0,78.0,1300.0,128.0,23.8,1000.3,11.5,0.0,E,1.5,Changping,2013-09-27 14:00:00
5056,2013,9,27,15,144.0,167.0,24.0,78.0,1375.0,138.3732,23.1,1000.4,12.1,0.0,SE,1.8,Changping,2013-09-27 15:00:00
5057,2013,9,27,16,171.0,213.0,18.8496,102.65,1450.0,144.1566,22.3,1000.3,11.1,0.0,ESE,2.0,Changping,2013-09-27 16:00:00
5058,2013,9,27,17,237.0,274.0,24.5616,107.3719,1525.0,170.0748,21.2,1000.7,11.5,0.0,ESE,1.7,Changping,2013-09-27 17:00:00
5059,2013,9,27,18,273.0,297.0,27.0,84.0,1600.0,189.0,19.9,1001.0,11.9,0.0,NNE,0.6,Changping,2013-09-27 18:00:00
5060,2013,9,27,19,273.0,297.0,27.0,84.0,1600.0,189.0,17.9,1001.4,12.1,0.0,NE,0.2,Changping,2013-09-27 19:00:00
5061,2013,9,27,20,304.0,309.0,28.0,80.0,1600.0,132.5898,17.2,1001.8,12.1,0.0,NNW,0.8,Changping,2013-09-27 20:00:00
5062,2013,9,27,21,257.0,250.0,12.0,68.0,1600.0,106.0,16.1,1001.9,12.5,0.0,N,0.2,Changping,2013-09-27 21:00:00
5063,2013,9,27,22,234.0,239.0,10.0,64.0,1600.0,103.0,15.5,1001.8,12.3,0.0,N,0.0,Changping,2013-09-27 22:00:00
5064,2013,9,27,23,234.0,239.0,10.0,64.0,1600.0,103.0,14.7,1001.9,12.2,0.0,NNW,1.3,Changping,2013-09-27 23:00:00
5065,2013,9,28,0,254.0,262.0,6.0,155.0,1900.0,4.0,14.2,1001.6,11.9,0.0,NNW,0.0,Changping,2013-09-28 00:00:00
5066,2013,9,28,1,255.0,262.0,6.0,155.0,1833.3333333333333,64.4742,14.1,1001.4,12.0,0.0,NNW,0.7,Changping,2013-09-28 01:00:00
5067,2013,9,28,2,291.0,249.0,7.7112,52.9674,1766.6666666666667,85.2516,13.7,1001.3,11.7,0.0,NNW,1.3,Changping,2013-09-28 02:00:00
